_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000900	0.4354759123	0.0249810206	-0.073273108	-0.12320338	0.7796620446	-0.083166486	fac5	
v000906	-0.318420638	-0.245489126	0.4303108539	0.2233210833	-0.25796147	-0.119701118	fac3	
v000908	-0.154174482	-0.135021473	0.9760723566	0.150310476	-0.063485333	-0.103661039	fac3	
v000909	-0.036950697	-0.459985192	0.1539257982	-0.064129888	-0.073674279	0.7332721722	fac6	
v000912	-0.164453272	-0.143647611	0.9437861173	-0.051090596	0.095155748	0.2523403227	fac3	
v000921	1.1456362523	-0.140984323	0.1879804924	-0.214448231	-0.131162914	-0.12202604	fac1	
v000922	-0.205863652	-0.396105809	-0.134306098	1.0480970195	-0.158177782	-0.035739277	fac4	
v000923	-0.192778494	-0.129325065	-0.25014536	-0.212034472	0.5396986779	-0.308636744	fac5	
v000927	-0.263814565	-0.232241863	-0.313151876	-0.224735725	0.2101103061	-0.249776588	fac3	
v000929	-0.168160318	0.7565783689	-0.103600285	0.0423308354	0.0789033113	-0.188405051	fac2	
v000934	-0.019064806	0.0592333699	-0.416131559	-0.145042041	-0.144412146	0.0914121985	fac3	
v000940	0.6535782228	-0.262483005	0.3070344833	0.0827907728	0.2271006845	0.3677427801	fac1	
v000941	0.5808970093	-0.114960624	0.1624984816	0.3470838542	0.3163291241	-0.016409721	fac1	
v000943	-0.290048266	-0.200334066	-0.366032955	-0.25176725	-0.482021419	0.3149138154	fac5	
v000946	-0.01963483	0.3149278353	0.3898812927	0.2711303083	-0.036413265	-0.070022955	fac3	
v000950	0.0140807835	0.3705693336	0.0150106273	0.0636112735	0.2847300215	-0.078760285	fac2	
v000951	-0.20417873	-0.217462783	-0.281902841	-0.244433377	0.4333294237	-0.309267491	fac5	
v000956	0.0270425781	-0.231929773	0.1354918116	0.9948508219	-0.175321663	-0.202711151	fac4	
v000958	-0.147219008	0.5608694027	-0.191816262	-0.152436118	-0.13200718	-0.352424472	fac2	
v000960	0.0302382659	-0.004169771	0.6199613513	-0.305313642	-0.380666542	-0.141555904	fac3	
v000964	-0.176222228	-0.193403819	-0.251156797	-0.153464879	0.3444350181	-0.240676375	fac5	
v000967	-0.179709632	0.1284634607	-0.299797252	0.2852460697	-0.232990193	-0.383674455	fac6	
v000970	-0.26571079	-0.345898083	-0.315893286	-0.107480825	-0.400541152	0.1154489029	fac5	
v000971	-0.272513132	-0.241893714	-0.036154662	-0.2468143	-0.128734662	-0.234915183		
v000980	-0.19571908	-0.085010656	-0.185053873	-0.136197275	-0.213334194	0.1214592903		
v000992	-0.394612847	-0.427747906	-0.329989078	-0.182636554	-0.380473051	0.4362188803	fac6	
v000997	0.3279445897	-0.010306752	0.304356026	-0.118993733	0.1439682117	0.6381599206	fac6	
v000998	-0.205765508	-0.225056068	-0.262062392	-0.181766489	0.0288121619	-0.16424638		
v001011	-0.010353091	0.5699757865	-0.141292745	0.1386739184	0.1915631953	-0.278468683	fac2	
v001012	-0.284761116	-0.282980784	-0.28509186	-0.173468516	-0.246677789	0.1492508518		
v001021	-0.059308151	0.0278331809	0.2556617093	-0.146667204	0.461060092	0.1433932848	fac5	
v001023	-0.09075117	0.2546842959	-0.135788445	0.0101607974	-0.040904338	-0.400633852	fac6	
